phylum,class,order,family,genus,species,common_name,species_type,dive_location,latitude,longitude,lcode,rw_number,survey_date,drange1,drange2
Chordata,Actinopteri,Perciformes,Pomacentridae,Parma,victoriae,Scalyfin,Fish Species,Point Leo,-38.422,145.078,68,231,27/12/2007,5,10
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,tetricus,Blue - Throated Wrasse,Fish Species,Point Leo,-38.422,145.078,68,231,27/12/2007,5,10
Chordata,Actinopteri,Perciformes,Labridae,Pictilabrus,lacticlavius,Senator Wrasse,Fish Species,Point Leo,-38.422,145.078,68,231,27/12/2007,5,10
Chordata,Actinopteri,Perciformes,Odacidae,Olisthops,cyanomelas,Herring Cale,Fish Species,Point Leo,-38.422,145.078,68,231,27/12/2007,5,10
Chordata,Actinopteri,Tetraodontiformes,Aracanidae,Aracana,aurita,Shaws cowfish,Fish Species,Point Leo,-38.422,145.078,68,180,6/12/2008,0,5
Chordata,Actinopteri,Tetraodontiformes,Aracanidae,Aracana,ornata,Ornate Cowfish,Fish Species,Point Leo,-38.422,145.078,68,180,6/12/2008,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Girella,zebra,Zebra fish,Fish Species,Point Leo,-38.422,145.078,68,180,6/12/2008,0,5
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Cheilodactylus,nigripes,Magpie Perch (aka. Magpie Morwong),Fish Species,Point Leo,-38.422,145.078,68,180,6/12/2008,0,5
Chordata,Actinopteri,Perciformes,Pomacentridae,Parma,victoriae,Scalyfin,Fish Species,Point Leo,-38.422,145.078,68,180,6/12/2008,0,5
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,tetricus,Blue - Throated Wrasse,Fish Species,Point Leo,-38.422,145.078,68,180,6/12/2008,0,5
Chordata,Actinopteri,Perciformes,Odacidae,Olisthops,cyanomelas,Herring Cale,Fish Species,Point Leo,-38.422,145.078,68,180,6/12/2008,0,5
Chordata,Actinopteri,Tetraodontiformes,Aracanidae,Aracana,aurita,Shaws cowfish,Fish Species,Point Leo,-38.422,145.078,68,180,3/12/2011,0,5
Chordata,Actinopteri,Tetraodontiformes,Aracanidae,Aracana,ornata,Ornate Cowfish,Fish Species,Point Leo,-38.422,145.078,68,180,3/12/2011,0,5
Chordata,Actinopteri,Syngnathiformes,Sygnathidae,Phyllopteryx,taeniolatus,Common Seadragon (aka. Weedy Seadragon),Fish Species,Point Leo,-38.422,145.078,68,180,3/12/2011,0,5
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Cheilodactylus,nigripes,Magpie Perch (aka. Magpie Morwong),Fish Species,Point Leo,-38.422,145.078,68,180,3/12/2011,0,5
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Chielodactylus,spectabilis,Banded Morwong,Fish Species,Point Leo,-38.422,145.078,68,180,3/12/2011,0,5
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Dactylophora,nigricans,Dusky Morwong,Fish Species,Point Leo,-38.422,145.078,68,180,3/12/2011,0,5
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,tetricus,Blue - Throated Wrasse,Fish Species,Point Leo,-38.422,145.078,68,180,3/12/2011,0,5
Chordata,Actinopteri,Tetraodontiformes,Aracanidae,Aracana,aurita,Shaws cowfish,Fish Species,Point Leo,-38.422,145.078,68,180,9/12/2012,0,5
Chordata,Actinopteri,Syngnathiformes,Sygnathidae,Phyllopteryx,taeniolatus,Common Seadragon (aka. Weedy Seadragon),Fish Species,Point Leo,-38.422,145.078,68,180,9/12/2012,0,5
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Chielodactylus,spectabilis,Banded Morwong,Fish Species,Point Leo,-38.422,145.078,68,180,9/12/2012,0,5
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Dactylophora,nigricans,Dusky Morwong,Fish Species,Point Leo,-38.422,145.078,68,180,9/12/2012,0,5
Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Tetractenos,glaber,Smooth Toadfish,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,17/11/2008,0,10
Porifera,Demospongiae,Tethyida,Tethyidae,Tethya,bergquistae,Golfball Sponge,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,17/11/2008,0,10
Mollusca,Gastropoda,,Haliotidae,Haliotis,rubra,Blacklip Abalone,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,17/11/2008,0,10
Echinodermata,Asteroidea,Valvatida,Goniasteridae,Tosia,australis,Biscuit Sea Star (aka. Lesser Biscuit Star),Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,17/11/2008,0,10
Echinodermata,Asteroidea,Valvatida,Goniasteridae,Tosia,magnifica,Greater Biscuit Star,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,17/11/2008,0,10
Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Coscinasterias,muricata,Eleven Armed Sea Star,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,17/11/2008,0,10
Echinodermata,Asteroidea,Valvatida,Asteropseidae,Petricia,vernicina,Velvet Sea Star,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,17/11/2008,0,10
Echinodermata,Echinoidea,Camarodonta,Echinometridae,Heliocidaris,erythrogramma,Common Sea Urchin,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,17/11/2008,0,10
Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,amurensis,Northern Pacific Seastar,Introduced Pests,Point Linley Mornington,-38.2264,145.0251,130,345,17/11/2008,0,10
Chordata,Actinopteri,Perciformes,Plesiopidae,Trachinops,caudimaculatus,Southern Hulafish,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,17/11/2008,0,10
Chordata,Actinopteri,Perciformes,Mullidae,Upeneichthys,lineatus,Blue-lined Goatfish,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,17/11/2008,0,10
Chordata,Actinopteri,Perciformes,Pempheridae,Pempheris,multiradiata,Common Bullseye,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,17/11/2008,0,10
Chordata,Actinopteri,Perciformes,Kyphosidae,Girella,zebra,Zebra fish,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,17/11/2008,0,10
Chordata,Actinopteri,Perciformes,Kyphosidae,Tilodon,sexfasciatus,Moonlighter,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,17/11/2008,0,10
Chordata,Actinopteri,Perciformes,Pomacentridae,Parma,victoriae,Scalyfin,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,17/11/2008,0,10
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,tetricus,Blue - Throated Wrasse,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,17/11/2008,0,10
Chordata,Actinopteri,Perciformes,Bovichtidae,Bovichtus,angustifrons,Dragonet,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,17/11/2008,0,10
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Brachaluteres,jacksonianus,Pygmy Leatherjacket,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,17/11/2008,0,10
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Meuschenia,flavolineata,Yellow-striped Leatherjacket,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,17/11/2008,0,10
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Meuschenia,hippocrepis,Horseshoe Leatherjacket,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,17/11/2008,0,10
Chordata,Actinopteri,Tetraodontiformes,Aracanidae,Aracana,ornata,Ornate Cowfish,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Tetractenos,glaber,Smooth Toadfish,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Chordata,Actinopteri,Tetraodontiformes,Diodontidae,Diodon,nichthemerus,Globefish,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Porifera,Demospongiae,Dendroceratida,Darwinellidae,Dendrilla,rosea,Rose Sponge,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Porifera,Demospongiae,Tethyida,Tethyidae,Tethya,bergquistae,Golfball Sponge,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Anthothoe,albocincta,Orange and White Striped Anenome (Striped Anemone),Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Annelida,Polychaeta,Sabellida,Sabellidae,Sabellastarte,sp.,Featherduster Worm,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Echiura,Echiuroidea,Bonelliida,Bonelliidae,Metabonellia,haswelli,Green Echiuran,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes,frontalis,Common Hermit Crab (aka. Smooth Hermit Crab),Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Arthropoda,Malacostraca,Decapoda,Plagusiidae,Guinusia,chabrus,Red Bait Crab,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Mollusca,Gastropoda,,Haliotidae,Haliotis,rubra,Blacklip Abalone,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Mollusca,Gastropoda,,Haliotidae,Haliotis,laevigata,Greenlip Abablone,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Mollusca,Gastropoda,Nudibranchia,Polyceridae,Tambja,verconis,Vercos Nudibranch (aka. Blue-yellow Sea Slug),Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Mollusca,Bivalvia,Pectinoida,Pectinidae,Mimachlamys,asperrima,Doughboy Scallop,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Mollusca,Cephalopoda,Octopoda,Octopodidae,Macroctopus,maorum,Maori Octopus,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Mollusca,Cephalopoda,Octopoda,Octopodidae,Hapalochlaena,maculosa,Blue-ringed Octopus,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Echinodermata,Asteroidea,Valvatida,Goniasteridae,Tosia,australis,Biscuit Sea Star (aka. Lesser Biscuit Star),Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Echinodermata,Asteroidea,Valvatida,Asterinidae,Meridiastra,gunnii,Purple sea star,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Coscinasterias,muricata,Eleven Armed Sea Star,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Uniophora,granifera,Knobby Sea Star,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Echinodermata,Ophiuroidea,Ophiurida,Ophionereididae,Ophionereis,schayeri,Banded Brittle Star,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Echinodermata,Crinoidea,Comatulida,Comatulidae,Cenolia,trichoptera,Orange Feather Star,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Echinodermata,Echinoidea,Camarodonta,Echinometridae,Heliocidaris,erythrogramma,Common Sea Urchin,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Pyura,australis,Sea Tulip,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Herdmania,momus,Red-throat Sea Squirt,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Chordata,Ascidiacea,Aplousobranchia,Holozoidae,Sycozoa,cerebriformis,Brain Sea Squirt,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Chordata,Ascidiacea,Aplousobranchia,Clavelinidae,Clavelina,cylindrica,Blue Grape Sea Squirt,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Ochrophyta,Phaeophyceae,Ectocarpales,Ectocarpaceae,Ectocarpus,sp.,Ectocarpus,Marine Plants,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,sp.,Sea Lettuce,Marine Plants,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Ochrophyta,Phaeophyceae,Laminariales,Alariaceae,Undaria,pinnatifida,Undaria Kelp,Marine Plants,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,amurensis,Northern Pacific Seastar,Introduced Pests,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Annelida,Polychaeta,Sabellida,Sabellidae,Sabella,spallanzanii,Mediterranean Fan Worm,Introduced Pests,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Chordata,Actinopteri,Syngnathiformes,Sygnathidae,Phyllopteryx,taeniolatus,Common Seadragon (aka. Weedy Seadragon),Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Chordata,Actinopteri,Scorpaeniformes,Platycephalidae,Platycephalus,bassensis,Southern Sand Flathead (aka.Sand Flathead),Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Chordata,Actinopteri,Perciformes,Mullidae,Upeneichthys,lineatus,Blue-lined Goatfish,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Chordata,Actinopteri,Perciformes,Pempheridae,Pempheris,multiradiata,Common Bullseye,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Tilodon,sexfasciatus,Moonlighter,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Atypichthys,strigatus,Mado,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Chordata,Actinopteri,Perciformes,Enoplosidae,Enoplosus,armatus,Old Wife,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Chordata,Actinopteri,Perciformes,Chironemidae,Chironemus,marmoratus,Eastern Kelpfish (aka. Kelpfish),Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Chordata,Actinopteri,Perciformes,Aplodactylidae,Aplodactylus,arctidens,Marblefish (aka. Southern Sea Carp),Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Cheilodactylus,fuscus,Red Morwong,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Cheilodactylus,nigripes,Magpie Perch (aka. Magpie Morwong),Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Chordata,Actinopteri,Perciformes,Pomacentridae,Parma,victoriae,Scalyfin,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,tetricus,Blue - Throated Wrasse,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Chordata,Actinopteri,Perciformes,Uranoscopidae,Kathetostoma,laeve,Common Stargazer,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Acanthaluteres,spilomelanurus,Bridled Leatherjacket,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Brachaluteres,jacksonianus,Pygmy Leatherjacket,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,345,4/01/2010,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Tilodon,sexfasciatus,Moonlighter,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,559,31/10/2012,0,0
Mollusca,Gastropoda,,Haliotidae,Haliotis,rubra,Blacklip Abalone,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,559,31/10/2012,0,0
Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Coscinasterias,muricata,Eleven Armed Sea Star,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,559,31/10/2012,0,0
Echinodermata,Echinoidea,Camarodonta,Echinometridae,Heliocidaris,erythrogramma,Common Sea Urchin,Invertebrates,Point Linley Mornington,-38.2264,145.0251,130,559,31/10/2012,0,0
Chordata,Actinopteri,Perciformes,Enoplosidae,Enoplosus,armatus,Old Wife,Fish Species,Point Linley Mornington,-38.2264,145.0251,130,559,31/10/2012,0,0
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Cheilodactylus,nigripes,Magpie Perch (aka. Magpie Morwong),Fish Species,Point Linley Mornington,-38.2264,145.0251,130,559,31/10/2012,0,0
Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Tetractenos,glaber,Smooth Toadfish,Fish Species,Point Lonsdale,-38.2916,144.6169,64,158,22/05/2004,0,5
Arthropoda,Malacostraca,Decapoda,Plagusiidae,Guinusia,chabrus,Red Bait Crab,Invertebrates,Point Lonsdale,-38.2916,144.6169,64,158,22/05/2004,0,5
Mollusca,Gastropoda,,Fissurellidae,Scutus,antipodes,Elephant Snail,Invertebrates,Point Lonsdale,-38.2916,144.6169,64,158,22/05/2004,0,5
Echinodermata,Asteroidea,Valvatida,Asterinidae,Meridiastra,calcar,Variable Sea Star,Invertebrates,Point Lonsdale,-38.2916,144.6169,64,158,22/05/2004,0,5
Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Amphiroa,anceps,Branching Coralline,Marine Plants,Point Lonsdale,-38.2916,144.6169,64,158,22/05/2004,0,5
Tracheophyta,,Alismatales,Cymodoceaceae,Amphibolis,antartica,Sea Nymph,Marine Plants,Point Lonsdale,-38.2916,144.6169,64,158,22/05/2004,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Girella,zebra,Zebra fish,Fish Species,Point Lonsdale,-38.2916,144.6169,64,158,22/05/2004,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Scorpis,lineolata,Silver Sweep,Fish Species,Point Lonsdale,-38.2916,144.6169,64,158,22/05/2004,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Tilodon,sexfasciatus,Moonlighter,Fish Species,Point Lonsdale,-38.2916,144.6169,64,158,22/05/2004,0,5
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,fucicola,Saddled Wrasse,Fish Species,Point Lonsdale,-38.2916,144.6169,64,158,22/05/2004,0,5
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,tetricus,Blue - Throated Wrasse,Fish Species,Point Lonsdale,-38.2916,144.6169,64,158,22/05/2004,0,5
Chordata,Actinopteri,Perciformes,Bovichtidae,Bovichtus,angustifrons,Dragonet,Fish Species,Point Lonsdale,-38.2916,144.6169,64,158,22/05/2004,0,5
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Scobinichthys,granulatus,Rough Leatherjacket,Fish Species,Point Lonsdale,-38.2916,144.6169,64,158,23/10/2004,0,5
Echinodermata,Asteroidea,Valvatida,Asterinidae,Meridiastra,calcar,Variable Sea Star,Invertebrates,Point Lonsdale,-38.2916,144.6169,64,158,23/10/2004,0,5
Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Cystophora,sp.,Cystophora,Marine Plants,Point Lonsdale,-38.2916,144.6169,64,158,23/10/2004,0,5
Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,sp.,Sea Lettuce,Marine Plants,Point Lonsdale,-38.2916,144.6169,64,158,23/10/2004,0,5
Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Amphiroa,anceps,Branching Coralline,Marine Plants,Point Lonsdale,-38.2916,144.6169,64,158,23/10/2004,0,5
Rhodophyta,Florideophyceae,Balliales,Balliaceae,Ballia,callitricha,Turfing Red,Marine Plants,Point Lonsdale,-38.2916,144.6169,64,158,23/10/2004,0,5
Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Zonaria,sp.,Turfing Brown,Marine Plants,Point Lonsdale,-38.2916,144.6169,64,158,23/10/2004,0,5
Tracheophyta,,Alismatales,Cymodoceaceae,Amphibolis,antartica,Sea Nymph,Marine Plants,Point Lonsdale,-38.2916,144.6169,64,158,23/10/2004,0,5
Chordata,Elasmobranchii,Myliobatiformes,Dasyatididae,Dasyatis,thetidis,Smooth Stingray (aka.Black Stingray),Fish Species,Point Lonsdale,-38.2916,144.6169,64,158,23/10/2004,0,5
Chordata,Actinopteri,Perciformes,Labridae,Pictilabrus,lacticlavius,Senator Wrasse,Fish Species,Point Lonsdale,-38.2916,144.6169,64,158,23/10/2004,0,5
Chordata,Actinopteri,Perciformes,Bovichtidae,Bovichtus,angustifrons,Dragonet,Fish Species,Point Lonsdale,-38.2916,144.6169,64,158,23/10/2004,0,5
Porifera,Demospongiae,Tethyida,Tethyidae,Tethya,bergquistae,Golfball Sponge,Invertebrates,Point Lonsdale,-38.2916,144.6169,64,166,12/02/2006,15,20
Cnidaria,Anthozoa,Zoantharia,Parazoanthidae,Parazoanthus,sp.,Yellow Zoanthid,Invertebrates,Point Lonsdale,-38.2916,144.6169,64,166,12/02/2006,15,20
Cnidaria,Anthozoa,Alcyonacea,Melithaeidae,Melithaea,sp.,Gorgonian Fan Coral,Invertebrates,Point Lonsdale,-38.2916,144.6169,64,166,12/02/2006,15,20
Cnidaria,Anthozoa,Alcyonacea,Primnoidae,Primnoella,australasiae,Sea Whips,Invertebrates,Point Lonsdale,-38.2916,144.6169,64,166,12/02/2006,15,20
Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Pseudopallene,ambigua,Yellow Sea Spider,Invertebrates,Point Lonsdale,-38.2916,144.6169,64,166,12/02/2006,15,20
Mollusca,Gastropoda,Nudibranchia,Polyceridae,Tambja,verconis,Vercos Nudibranch (aka. Blue-yellow Sea Slug),Invertebrates,Point Lonsdale,-38.2916,144.6169,64,166,12/02/2006,15,20
Echinodermata,Asteroidea,Valvatida,Goniasteridae,Nectria,ocellata,Ocellate Sea Star,Invertebrates,Point Lonsdale,-38.2916,144.6169,64,166,12/02/2006,15,20
Echinodermata,Asteroidea,Valvatida,Asteropseidae,Petricia,vernicina,Velvet Sea Star,Invertebrates,Point Lonsdale,-38.2916,144.6169,64,166,12/02/2006,15,20
Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Plectaster,decanus,Mosaic Sea Star,Invertebrates,Point Lonsdale,-38.2916,144.6169,64,166,12/02/2006,15,20
Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Uniophora,granifera,Knobby Sea Star,Invertebrates,Point Lonsdale,-38.2916,144.6169,64,166,12/02/2006,15,20
Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Pyura,australis,Sea Tulip,Invertebrates,Point Lonsdale,-38.2916,144.6169,64,166,12/02/2006,15,20
Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Herdmania,momus,Red-throat Sea Squirt,Invertebrates,Point Lonsdale,-38.2916,144.6169,64,166,12/02/2006,15,20
Chordata,Ascidiacea,Aplousobranchia,Clavelinidae,Clavelina,cylindrica,Blue Grape Sea Squirt,Invertebrates,Point Lonsdale,-38.2916,144.6169,64,166,12/02/2006,15,20
Ochrophyta,Phaeophyceae,Laminariales,Lessoniaceae,Ecklonia,radiata,Common Kelp,Marine Plants,Point Lonsdale,-38.2916,144.6169,64,166,12/02/2006,15,20
Ochrophyta,Phaeophyceae,Fucales,Durvillaeaceae,Durvillaea,potatorum,Bull Kelp,Marine Plants,Point Lonsdale,-38.2916,144.6169,64,166,12/02/2006,15,20
Ochrophyta,Phaeophyceae,Fucales,Seirococcaceae,Phyllospora,comosa,Cray Weed,Marine Plants,Point Lonsdale,-38.2916,144.6169,64,166,12/02/2006,15,20
Ochrophyta,Phaeophyceae,Fucales,Seirococcaceae,Seirococcus,axillaris,Seirococcus,Marine Plants,Point Lonsdale,-38.2916,144.6169,64,166,12/02/2006,15,20
